date,hhid,pno,somipa_pid,part_sex,cnt_no,cnt_age,cnt_sex,cnt_type,cnt_rel,cnt_loc,cnt_plc,cnt_freq,cnt_dur,cnt_dist
28/04/2021 14:00,S00631,3,S00631_3,Female,5,57,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,126.0560324
28/04/2021 14:00,S00631,3,S00631_3,Female,5,25,Female,Non-physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,123.1462265
28/04/2021 14:00,S00631,3,S00631_3,Female,5,25,Female,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,165.8033031
28/04/2021 14:00,S00631,3,S00631_3,Female,5,3,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,114.6441012
28/04/2021 14:06,S00631,4,S00631_4,Male,5,57,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,122.5969541
28/04/2021 14:06,S00631,4,S00631_4,Male,5,12,Female,Non-physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,122.493341
28/04/2021 14:06,S00631,4,S00631_4,Male,5,3,Female,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,121.1772825
28/04/2021 14:06,S00631,4,S00631_4,Male,5,4,Male,Non-physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,122.03481
28/04/2021 14:06,S00631,4,S00631_4,Male,5,1,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,126.4816608
28/04/2021 14:14,S00631,5,S00631_5,Male,6,57,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,117.166258
28/04/2021 14:14,S00631,5,S00631_5,Male,6,19,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,124.0183819
28/04/2021 14:14,S00631,5,S00631_5,Male,6,12,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,125.1423039
28/04/2021 14:14,S00631,5,S00631_5,Male,6,3,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,125.1317915
28/04/2021 14:14,S00631,5,S00631_5,Male,6,1,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,126.1959008
28/04/2021 14:14,S00631,5,S00631_5,Male,6,4,Male,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,118.8529153
28/04/2021 14:21,S00631,6,S00631_6,Female,5,57,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,122.5126933
28/04/2021 14:21,S00631,6,S00631_6,Female,5,12,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,128.0822244
28/04/2021 14:21,S00631,6,S00631_6,Female,5,7,Male,Non-physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,119.1659494
28/04/2021 14:21,S00631,6,S00631_6,Female,5,15,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,125.6009965
28/04/2021 14:21,S00631,6,S00631_6,Female,5,4,Male,Non-physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,127.3680684
28/04/2021 14:26,S00631,6,S00631_6,Female,5,57,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,120.5094136
28/04/2021 14:26,S00631,6,S00631_6,Female,5,15,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,121.7996456
28/04/2021 14:26,S00631,6,S00631_6,Female,5,44,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,121.3285556
28/04/2021 14:26,S00631,6,S00631_6,Female,5,4,Male,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,120.5495569
28/04/2021 14:26,S00631,6,S00631_6,Female,5,3,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,129.7458126
28/04/2021 10:24,S00110,1,S00110_1,Male,9,57,Female,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,12.53081749
28/04/2021 10:24,S00110,1,S00110_1,Male,9,7,Male,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,16.01595368
28/04/2021 10:24,S00110,1,S00110_1,Male,9,6,Male,Physical,"House
member",Home,"Within
community",Daily,5-15 mins,17.3128911
28/04/2021 10:24,S00110,1,S00110_1,Male,9,5,Male,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,16.21991658
28/04/2021 10:24,S00110,1,S00110_1,Male,9,4,Male,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,17.77142039
28/04/2021 10:24,S00110,1,S00110_1,Male,9,24,Female,Non-physical,"Random
people","Market
Shop","Within
community",≥1 Weekly,5-15 mins,646.5695644
28/04/2021 10:24,S00110,1,S00110_1,Male,9,70,Male,Physical,Friend,"Market
Shop","Within
community",≥1 Monthly,>15-60 mins,34.01046256
28/04/2021 10:24,S00110,1,S00110_1,Male,9,70,Male,Physical,Friend,"Market
Shop","Within
community",Daily,>1-2 hrs,41.52391105
28/04/2021 10:24,S00110,1,S00110_1,Male,9,45,Female,Non-physical,"Random
people","Market
Shop","Within
community",≥1 Monthly,5-15 mins,1020.159682
28/04/2021 10:37,S00110,3,S00110_3,Male,10,8,Male,Physical,Friend,School,"Outside
community",Daily,5-15 mins,3235.438595
28/04/2021 10:37,S00110,3,S00110_3,Male,10,7,Male,Physical,Friend,School,"Outside
community",Daily,5-15 mins,3236.967151
28/04/2021 10:37,S00110,3,S00110_3,Male,10,67,Male,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,17.88618289
28/04/2021 10:37,S00110,3,S00110_3,Male,10,57,Male,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,17.96569191
28/04/2021 10:37,S00110,3,S00110_3,Male,10,6,Male,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,17.31803729
28/04/2021 10:37,S00110,3,S00110_3,Male,10,9,Male,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,37.10221599
28/04/2021 10:37,S00110,3,S00110_3,Male,10,8,Female,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,32.9950643
28/04/2021 10:37,S00110,3,S00110_3,Male,10,27,Female,Physical,"Other
relative",Home,"Within
community",≥1 Weekly,>15-60 mins,20.55176015
28/04/2021 10:37,S00110,3,S00110_3,Male,10,9,Male,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,21.50745667
28/04/2021 10:37,S00110,3,S00110_3,Male,10,15,Male,Physical,"Other
relative",Home,"Within
community",≥1 Weekly,5-15 mins,19.89462712
28/04/2021 11:10,S00110,2,S00110_2,Female,11,53,Male,Physical,Friend,Home,"Within
community",≥1 Monthly,>15-60 mins,918.3764406
28/04/2021 11:10,S00110,2,S00110_2,Female,11,30,Male,Non-physical,"Random
people",Home,"Within
community",≥1 Yearly,>1-2 hrs,930.548722
28/04/2021 11:10,S00110,2,S00110_2,Female,11,18,Male,Non-physical,"Random
people",Home,"Within
community",≥1 Weekly,>15-60 mins,920.6139617
28/04/2021 11:10,S00110,2,S00110_2,Female,11,67,Male,Physical,"House
member","Market
Shop","Within
community",Daily,>1-2 hrs,31.03201973
28/04/2021 11:10,S00110,2,S00110_2,Female,11,37,Female,Physical,"Other
relative",Home,"Within
community",≥1 Monthly,>15-60 mins,15.3381516
28/04/2021 11:10,S00110,2,S00110_2,Female,11,27,Male,Physical,"Other
relative",Home,"Within
community",≥1 Monthly,>15-60 mins,18.15492235
28/04/2021 11:10,S00110,2,S00110_2,Female,11,22,Male,Physical,"Other
relative",Home,"Within
community",≥1 Weekly,>15-60 mins,16.74935558
28/04/2021 11:10,S00110,2,S00110_2,Female,11,53,Female,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,33.50420973
28/04/2021 11:10,S00110,2,S00110_2,Female,11,45,Female,Physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,33.49518191
28/04/2021 11:10,S00110,2,S00110_2,Female,11,5,Male,Physical,"House
member",Home,"Within
community",Daily,>1-2 hrs,18.25492911
28/04/2021 11:10,S00110,2,S00110_2,Female,11,8,Male,Physical,"House
member",Home,"Within
community",Daily,>1-2 hrs,15.73044131
28/04/2021 11:26,S00110,4,S00110_4,Male,11,67,Male,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,15.42146183
28/04/2021 11:26,S00110,4,S00110_4,Male,11,57,Female,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,17.88429242
28/04/2021 11:26,S00110,4,S00110_4,Male,11,27,Female,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,17.31398075
28/04/2021 11:26,S00110,4,S00110_4,Male,11,7,Male,Physical,Friend,School,"Within
community",Daily,>15-60 mins,37.696698
28/04/2021 11:26,S00110,4,S00110_4,Male,11,6,Male,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,33.59578847
28/04/2021 11:26,S00110,4,S00110_4,Male,11,2,Female,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,25.84630035
28/04/2021 11:26,S00110,4,S00110_4,Male,11,14,Female,Physical,"Other
relative",Home,"Within
community",≥1 Weekly,>15-60 mins,2.000313436
28/04/2021 11:26,S00110,4,S00110_4,Male,11,7,Male,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,21.63406336
28/04/2021 11:26,S00110,4,S00110_4,Male,11,5,Male,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,38.71877527
28/04/2021 11:26,S00110,4,S00110_4,Male,11,8,Male,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,28.42170188
28/04/2021 11:26,S00110,4,S00110_4,Male,11,6,Female,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,21.34221573
28/04/2021 11:39,S00110,5,S00110_5,Male,7,67,Male,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,17.094232
28/04/2021 11:39,S00110,5,S00110_5,Male,7,57,Female,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,17.4685386
28/04/2021 11:39,S00110,5,S00110_5,Male,7,5,Male,Physical,Friend,School,"Within
community",Daily,>15-60 mins,93.93201104
28/04/2021 11:39,S00110,5,S00110_5,Male,7,27,Female,Physical,"Other
relative",Home,"Within
community",Daily,>15-60 mins,5.765869859
28/04/2021 11:39,S00110,5,S00110_5,Male,7,6,Male,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,34.37015017
28/04/2021 11:39,S00110,5,S00110_5,Male,7,5,Female,Physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,53.36573061
28/04/2021 11:39,S00110,5,S00110_5,Male,7,2,Male,Physical,"Other
relative",Home,"Within
community",Daily,>1-2 hrs,29.95379789
28/04/2021 11:48,S00177,4,S00177_4,Male,3,28,Male,Non-physical,"Coworker
Schoolmate",Work,"Within
community",Daily,>4 hrs,1183.03078
28/04/2021 11:48,S00177,4,S00177_4,Male,3,29,Male,Non-physical,"Coworker
Schoolmate",Work,"Within
community",Daily,>4 hrs,1179.164514
28/04/2021 11:48,S00177,4,S00177_4,Male,3,27,Male,Non-physical,"Coworker
Schoolmate",Work,"Within
community",Daily,>4 hrs,1174.583101
29/04/2021 09:48,S00649,1,S00649_1,Male,15,16,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,40.21657421
29/04/2021 09:48,S00649,1,S00649_1,Male,15,27,Male,Non-physical,"Coworker
Schoolmate",Work,"Outside
community",≥1 Weekly,>2-4 hrs,2751.072907
29/04/2021 09:48,S00649,1,S00649_1,Male,15,35,Male,Non-physical,"Coworker
Schoolmate",Work,"Outside
community",≥1 Weekly,>2-4 hrs,2756.948039
29/04/2021 09:48,S00649,1,S00649_1,Male,15,34,Male,Non-physical,"Coworker
Schoolmate",Work,"Outside
community",≥1 Weekly,>2-4 hrs,2760.351631
29/04/2021 09:48,S00649,1,S00649_1,Male,15,41,Male,Non-physical,"Coworker
Schoolmate",Work,"Outside
community",≥1 Weekly,>2-4 hrs,2763.296109
29/04/2021 09:48,S00649,1,S00649_1,Male,15,31,Male,Non-physical,"Coworker
Schoolmate",Work,"Outside
community",≥1 Weekly,>2-4 hrs,2720.694714
29/04/2021 09:48,S00649,1,S00649_1,Male,15,45,Male,Non-physical,"Coworker
Schoolmate",Work,"Outside
community",≥1 Weekly,>2-4 hrs,2710.214574
29/04/2021 09:48,S00649,1,S00649_1,Male,15,36,Male,Non-physical,"Coworker
Schoolmate",Work,"Outside
community",≥1 Weekly,>2-4 hrs,2698.595265
29/04/2021 09:48,S00649,1,S00649_1,Male,15,48,Male,Non-physical,"Coworker
Schoolmate",Work,"Outside
community",≥1 Weekly,>2-4 hrs,2685.286565
29/04/2021 09:48,S00649,1,S00649_1,Male,15,34,Male,Non-physical,"Coworker
Schoolmate",Work,"Outside
community",≥1 Weekly,>2-4 hrs,2760.141977
29/04/2021 09:48,S00649,1,S00649_1,Male,15,25,Female,Non-physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,46.22937771
29/04/2021 09:48,S00649,1,S00649_1,Male,15,48,Male,Non-physical,"Coworker
Schoolmate",Work,"Outside
community",≥1 Weekly,>2-4 hrs,2733.120791
29/04/2021 09:48,S00649,1,S00649_1,Male,15,37,Male,Non-physical,"Coworker
Schoolmate",Work,"Outside
community",≥1 Weekly,>1-2 hrs,2721.614489
29/04/2021 09:48,S00649,1,S00649_1,Male,15,41,Male,Non-physical,"Coworker
Schoolmate",Work,"Outside
community",≥1 Weekly,>2-4 hrs,2697.455939
29/04/2021 09:48,S00649,1,S00649_1,Male,15,43,Male,Non-physical,"Coworker
Schoolmate",Work,"Outside
community",≥1 Weekly,>2-4 hrs,2716.307647
29/04/2021 09:56,S00649,2,S00649_2,Male,3,54,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,48.73517693
29/04/2021 09:56,S00649,2,S00649_2,Male,3,9,Male,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>2-4 hrs,67.62602385
29/04/2021 09:56,S00649,2,S00649_2,Male,3,13,Male,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,38.79144093
29/04/2021 10:03,S00649,3,S00649_3,Male,4,54,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,34.35311576
29/04/2021 10:03,S00649,3,S00649_3,Male,4,11,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,29.31325245
29/04/2021 10:03,S00649,3,S00649_3,Male,4,25,Female,Non-physical,"Other
relative",Home,"Within
community",≥1 Weekly,>1-2 hrs,102.174105
29/04/2021 10:03,S00649,3,S00649_3,Male,4,13,Male,Non-physical,Friend,School,"Within
community",Daily,>2-4 hrs,212.1437354
29/04/2021 10:44,S00789,1,S00789_1,Male,5,69,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,90.4612056
29/04/2021 10:44,S00789,1,S00789_1,Male,5,48,Male,Non-physical,Friend,Home,"Within
community",≥1 Monthly,>1-2 hrs,105.8849228
29/04/2021 10:44,S00789,1,S00789_1,Male,5,16,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,118.3385955
29/04/2021 10:44,S00789,1,S00789_1,Male,5,30,Male,Non-physical,"House
member",Home,"Within
community",Daily,>1-2 hrs,110.319939
29/04/2021 10:44,S00789,1,S00789_1,Male,5,41,Male,Non-physical,Friend,Home,"Within
community",≥1 Monthly,>15-60 mins,112.046283
29/04/2021 10:52,S00789,2,S00789_2,Male,6,11,Male,Physical,Friend,School,"Within
community",Daily,>2-4 hrs,1010.163514
29/04/2021 10:52,S00789,2,S00789_2,Male,6,10,Male,Non-physical,Friend,School,"Within
community",Daily,>2-4 hrs,1007.796594
29/04/2021 10:52,S00789,2,S00789_2,Male,6,12,Male,Non-physical,Friend,School,"Within
community",Daily,>2-4 hrs,1005.168777
29/04/2021 10:52,S00789,2,S00789_2,Male,6,13,Male,Non-physical,Friend,School,"Within
community",Daily,>2-4 hrs,992.2403285
29/04/2021 10:52,S00789,2,S00789_2,Male,6,59,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,111.5341396
29/04/2021 10:52,S00789,2,S00789_2,Male,6,30,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,95.86806786
29/04/2021 11:51,S00805,1,S00805_1,Female,13,3,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,126.261713
29/04/2021 11:51,S00805,1,S00805_1,Female,13,3,Female,Physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,136.4046698
29/04/2021 11:51,S00805,1,S00805_1,Female,13,50,Female,Non-physical,Friend,"Market
Shop","Within
community",≥1 Monthly,>1-2 hrs,1258.103106
29/04/2021 11:51,S00805,1,S00805_1,Female,13,43,Female,Non-physical,Friend,"Market
Shop","Within
community",≥1 Monthly,>1-2 hrs,1243.469597
29/04/2021 11:51,S00805,1,S00805_1,Female,13,37,Female,Non-physical,"Random
people","Market
Shop","Within
community",First time,>1-2 hrs,1243.972205
29/04/2021 11:51,S00805,1,S00805_1,Female,13,41,Female,Non-physical,"Random
people","Market
Shop","Within
community",First time,>1-2 hrs,1258.882301
29/04/2021 11:51,S00805,1,S00805_1,Female,13,38,Female,Non-physical,Friend,Home,"Within
community",≥1 Monthly,>15-60 mins,33.649533
29/04/2021 11:51,S00805,1,S00805_1,Female,13,27,Female,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,69.85771611
29/04/2021 11:51,S00805,1,S00805_1,Female,13,40,Female,Physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,189.508724
29/04/2021 11:51,S00805,1,S00805_1,Female,13,23,Female,Physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,241.9408539
29/04/2021 11:51,S00805,1,S00805_1,Female,13,39,Female,Non-physical,Friend,Home,"Within
community",≥1 Monthly,>1-2 hrs,65.1816451
29/04/2021 11:51,S00805,1,S00805_1,Female,13,17,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,173.5673581
29/04/2021 11:51,S00805,1,S00805_1,Female,13,13,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,210.0267407
29/04/2021 12:03,S00805,2,S00805_2,Female,6,38,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,191.3451562
29/04/2021 12:03,S00805,2,S00805_2,Female,6,15,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,224.4093711
29/04/2021 12:03,S00805,2,S00805_2,Female,6,15,Female,Non-physical,Friend,Home,"Within
community",Daily,>1-2 hrs,222.6930366
29/04/2021 12:03,S00805,2,S00805_2,Female,6,15,Female,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,197.0798595
29/04/2021 12:03,S00805,2,S00805_2,Female,6,14,Female,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,179.0420582
29/04/2021 12:03,S00805,2,S00805_2,Female,6,13,Male,Non-physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,220.4803177
29/04/2021 12:19,S00805,3,S00805_3,Female,9,38,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,199.5767098
29/04/2021 12:19,S00805,3,S00805_3,Female,9,4,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,209.8926962
29/04/2021 12:19,S00805,3,S00805_3,Female,9,17,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,209.0942901
29/04/2021 12:19,S00805,3,S00805_3,Female,9,11,Female,Non-physical,Friend,Home,"Within
community",Daily,>1-2 hrs,226.9940746
29/04/2021 12:19,S00805,3,S00805_3,Female,9,13,Female,Non-physical,Friend,Home,"Within
community",Daily,>1-2 hrs,200.0068627
29/04/2021 12:19,S00805,3,S00805_3,Female,9,18,Female,Physical,Friend,Home,"Within
community",≥1 Weekly,>2-4 hrs,207.7216929
29/04/2021 12:19,S00805,3,S00805_3,Female,9,17,Female,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,227.849306
29/04/2021 12:19,S00805,3,S00805_3,Female,9,13,Female,Non-physical,Friend,Leisure,"Within
community",≥1 Monthly,>2-4 hrs,270.8114891
29/04/2021 12:19,S00805,3,S00805_3,Female,9,3,Female,Non-physical,"Other
relative",Home,"Within
community",Daily,>4 hrs,207.8014488
29/04/2021 12:35,S00805,4,S00805_4,Female,10,38,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,209.1965272
29/04/2021 12:35,S00805,4,S00805_4,Female,10,43,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,215.5188863
29/04/2021 12:35,S00805,4,S00805_4,Female,10,13,Male,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,228.6177643
29/04/2021 12:35,S00805,4,S00805_4,Female,10,14,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,231.402971
29/04/2021 12:35,S00805,4,S00805_4,Female,10,15,Female,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,217.5272853
29/04/2021 12:35,S00805,4,S00805_4,Female,10,17,Female,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,238.2033398
29/04/2021 12:35,S00805,4,S00805_4,Female,10,15,Male,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,225.8268885
29/04/2021 12:35,S00805,4,S00805_4,Female,10,27,Female,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>2-4 hrs,216.0670823
29/04/2021 12:35,S00805,4,S00805_4,Female,10,3,Female,Physical,Friend,Home,"Within
community",Daily,>2-4 hrs,212.3903479
29/04/2021 12:35,S00805,4,S00805_4,Female,10,4,Male,Physical,Friend,Home,"Within
community",Daily,>2-4 hrs,225.4387442
29/04/2021 12:40,S00805,5,S00805_5,Male,4,10,Male,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>2-4 hrs,77.8028
29/04/2021 12:40,S00805,5,S00805_5,Male,4,17,Male,Non-physical,Friend,Home,"Within
community",Daily,>2-4 hrs,166.382397
29/04/2021 12:40,S00805,5,S00805_5,Male,4,9,Male,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,181.2434132
